"obs_time","temp","swdown","lwdown","relhum","pres","precip","windspeed","winddir","difrad","spchum"
"2029-08-17 11:00",22.71,654.74,354.69,58.1,100.8,0,2.874,32.6,305.1,0.0099
"2029-08-17 12:00",23.44,676.5,358.31,55.8,100.8,0,2.931,32.7,314.6,0.0099
"2029-08-17 13:00",23.89,662.59,360.55,54.5,100.8,0,2.987,32.7,303.4,0.01
"2029-08-17 14:00",24.03,613.77,361.31,54.3,100.8,0,3.043,32.8,271.5,0.01
"2029-08-17 15:00",22.79,533.19,355.38,58.8,100.8,0,3.099,32.9,219,0.0101
"2029-08-17 16:00",22.57,426.16,354.38,59.8,100.8,0,3.155,32.9,149,0.0101
"2029-08-17 17:00",22.06,299.8,352,61.9,100.8,0,3.211,33,86.8,0.0101
"2029-08-17 18:00",21.28,162.27,348.36,65.2,100.8,0,3.267,33.1,62.6,0.0102
"2029-08-17 19:00",20.26,19.03,343.64,69.7,100.7,0,3.323,33.1,17.3,0.0102
"2029-08-17 20:00",19.27,0,339.07,74.4,100.7,0,3.379,33.2,0,0.0103
"2029-08-17 21:00",18.53,0,335.7,78.3,100.7,0,3.435,33.2,0,0.0103
"2029-08-17 22:00",17.97,0,333.17,81.4,100.7,0,3.491,33.3,0,0.0104
"2029-08-17 23:00",17.55,0,331.33,83.9,100.7,0,3.547,33.3,0,0.0104
"2029-08-18 00:00",18.8,0,328.69,79.5,100.6,0,4.028,33.4,0,0.0107
"2029-08-18 01:00",18.28,0,326.39,82.5,100.6,0,4.091,33.4,0,0.0107
"2029-08-18 02:00",17.85,0,324.54,85.1,100.6,0,4.153,33.5,0,0.0108
"2029-08-18 03:00",17.5,0,323.04,87.3,100.6,0,4.216,33.5,0,0.0108
"2029-08-18 04:00",17.22,0,321.83,89.2,100.6,0,4.279,33.6,0,0.0108
"2029-08-18 05:00",16.22,2.53,317.49,95.4,100.6,0,4.342,33.6,2.4,0.0109
"2029-08-18 06:00",18.23,150.39,326.49,84.4,100.6,0,4.404,33.6,61.9,0.0109
"2029-08-18 07:00",20.17,297.08,335.37,75.1,100.6,0,4.467,33.7,85.2,0.011
"2029-08-18 08:00",21.99,434.53,343.85,67.4,100.5,0,4.53,33.7,117.9,0.011
"2029-08-18 09:00",23.63,553.83,351.66,61.3,100.5,0,4.593,33.8,168.6,0.0111
"2029-08-18 10:00",25.04,646.85,358.53,56.5,100.5,0,4.655,33.8,212.1,0.0111
"2029-08-18 11:00",26.2,707.16,364.2,53,100.5,0,4.718,33.8,238,0.0111
"2029-08-18 12:00",27.05,727.16,368.45,50.5,100.5,0,4.713,33.7,249.8,0.0112
"2029-08-18 13:00",27.58,708.57,371.14,49.1,100.5,0,4.709,33.5,243.1,0.0112
"2029-08-18 14:00",27.78,652.77,372.15,48.7,100.5,0,4.704,33.3,217.7,0.0112
"2029-08-18 15:00",27.39,563.65,370.29,50,100.5,0,4.7,33.1,174.6,0.0113
"2029-08-18 16:00",26.95,447.33,368.2,51.4,100.6,0,4.696,32.9,122.6,0.0113
"2029-08-18 17:00",26.19,311.71,364.52,54,100.6,0,4.691,32.7,87.2,0.0113
"2029-08-18 18:00",25.13,165.64,359.4,57.6,100.6,0,4.687,32.6,64.9,0.0114
"2029-08-18 19:00",23.8,14.86,353.06,62.6,100.6,0,4.683,32.4,14.3,0.0114
"2029-08-18 20:00",22.41,0,346.54,68.3,100.6,0,4.679,32.2,0,0.0114
"2029-08-18 21:00",21.29,0,341.33,73.3,100.6,0,4.675,32,0,0.0115
"2029-08-18 22:00",20.38,0,337.18,77.8,100.6,0,4.67,31.8,0,0.0115
"2029-08-18 23:00",19.65,0,333.87,81.6,100.6,0,4.666,31.6,0,0.0115
"2029-08-19 00:00",18.82,0,338.5,86.8,100.7,0,4.504,31.5,0,0.0116
"2029-08-19 01:00",18.42,0,336.68,89.3,100.7,0,4.501,31.3,0,0.0117
"2029-08-19 02:00",18.09,0,335.19,91.4,100.7,0,4.497,31.1,0,0.0117
"2029-08-19 03:00",17.82,0,333.98,93.3,100.8,0,4.493,30.9,0,0.0117
"2029-08-19 04:00",17.59,0,333,94.9,100.8,0,4.489,30.7,0,0.0118
"2029-08-19 05:00",16.74,0.75,329.01,99.6,100.8,0,4.486,30.5,0.7,0.0117
"2029-08-19 06:00",18.42,143.07,336.9,90.6,100.8,0,4.482,30.3,59.6,0.0118
"2029-08-19 07:00",20.04,284.89,344.53,82.2,100.8,0,4.479,30.2,82.2,0.0119
"2029-08-19 08:00",21.55,416.4,351.78,75.1,100.8,0,4.475,30,127.7,0.0119
"2029-08-19 09:00",22.91,529.18,358.4,69.3,100.8,0,4.472,29.8,193.2,0.0119
"2029-08-19 10:00",24.08,615.7,364.17,64.8,100.8,0,4.468,29.6,245.8,0.012
"2029-08-19 11:00",25.02,670.2,368.87,61.4,100.8,0,4.465,29.4,278.7,0.012
"2029-08-19 12:00",25.7,690.36,372.33,59.1,100.8,0,4.454,29.6,289.8,0.012
"2029-08-19 13:00",26.11,673.67,374.41,57.9,100.8,0,4.443,29.7,280.5,0.0121
"2029-08-19 14:00",26.22,621.27,375.04,57.6,100.8,0,4.432,29.9,250.8,0.0121
